Leilão Brasil,Casa,"R$ 300.000,00",https://www.leilaobrasil.com.br/lotes/2125-9108-casa-em-sorocaba,CASA EM SOROCABA
Leilão Brasil,Apartamento,"R$ 175.415,97",https://www.leilaobrasil.com.br/lotes/1904-8804-apartamento-em-jacarepagua-rj,APARTAMENTO EM JACAREPAGUÁ/RJ
Leilão Brasil,Apartamento,"R$ 3.264.512,35",https://www.leilaobrasil.com.br/lotes/188-4938-apartamento-duplex-com-308-84-m-privativos-em-moema,"Apartamento duplex com 308,84 m²  privativos em Moema"
Leilão Brasil,Terreno,"R$ 4.602.680,50",https://www.leilaobrasil.com.br/lotes/1698-8312-posto-de-gasolina-e-terreno-no-itaim-paulista,POSTO DE GASOLINA E TERRENO NO ITAIM PAULISTA
Leilão Brasil,Apartamento,"R$ 178.000,00",https://www.leilaobrasil.com.br/lotes/2154-9164-apartamento-em-guarulhos,APARTAMENTO EM GUARULHOS
Mega Leilões,Lote,"R$ 1.000.000,00",https://www.megaleiloes.com.br/imoveis/imoveis-comerciais/rj/rio-de-janeiro/imovel-comercial-928-m2-sao-cristovao-rio-de-janeiro-rj-x70026,LOTE 02 – RIO DE JANEIRO - RJ – BAIRRO SÃO CRISTÓVÃO.
Mega Leilões,Casa,"R$ 141.000,00",https://www.megaleiloes.com.br/imoveis/casas/rj/rio-de-janeiro/casa-192-m2-praca-seca-rio-de-janeiro-rj-x70690,"Casa, PRACA SECA, Ocupado, contendo 2 dormitório(s), 2 banheiro(s), 162.00 M² de área de terreno, 192.00 M² de área construída. Matrícula nº 224572, 9º CRI RIO DE JANEIRO, Inscrição Prefeitura 1677343-4. IPTU anual R$ 1.543,00, valor avaliado R$280.000,00. OCUPADO"
Mega Leilões,Apartamento,"R$ 91.700,00",https://www.megaleiloes.com.br/imoveis/apartamentos/rj/resende/apartamento-69-m2-unid-105-b-4-elite-resende-rj-x70664,"Apartamento, ELITE, Ocupado, contendo 1 vaga(s) de garagem, 69.53  de área útil, 75.00  de área total. Matrícula nº 37926, 1º CRI DE RESENDE, Inscrição Prefeitura Imóvel:  61153 / INSC 24.5.09.06.09.005. IPTU anual R$ 1.070,00, valor avaliado R$170.000,00.Venda Condicional (valor de venda sob aprovação do vendedor)  OCUPADO"
Mega Leilões,Apartamento,"R$ 105.500,00",https://www.megaleiloes.com.br/imoveis/apartamentos/rj/rio-de-janeiro/apartamento-54-m2-unid-203-campo-grande-rio-de-janeiro-rj-x70688,"Apartamento, CAMPO GRANDE, Ocupado, contendo 3 dormitório(s), 1 banheiro(s), 54.00 M² de área útil, 54.00 M² de área privativa. Matrícula nº 6811, 12º CRI DO RIO DE JANEIRO, Inscrição Prefeitura 1687797-9. IPTU anual R$ 265,00, valor de condomínio mensal R$ 335,72, valor avaliado R$165.000,00. OCUPADO."
Mega Leilões,Não Identificado,"R$ 48.600,00",https://www.megaleiloes.com.br/imoveis/imoveis-comerciais/rj/rio-de-janeiro/sala-comercial-20-m2-unid-303-tanque-rio-de-janeiro-rj-x70663,"Sala, TANQUE, Ocupado, contendo 1 banheiro(s), 20.00 M² de área útil, 20.00 M² de área privativa. Matrícula nº 401768, 9º CRI RIO DE JANEIRO, Inscrição Prefeitura 3279591-6. IPTU anual R$ 801,70, valor de condomínio mensal R$ 412,85, valor avaliado R$90.000,00. OCUPADO"
