Leilões Judiciais,Terreno,"R$ 72.791,23",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512446,"Terreno c/ 320,30m² , lote 06, quadra A, Av. Patrocínio Hipólito Pedroso, Lot. Residencial Israel Luciano Vieira, Cad. Muni. 01.02.279.0080.001, CRI 26.817.(PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0002254-37.2019.8.26.0306) (R$ 72.791,23) JOSE BONIFACIO/SP"
Leilões Judiciais,Apartamento,"R$ 91.381,40",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2511881,"Apartamento 201 c/ 97,13m² (área privativa coberta de 45,69m², área comum coberta 6,33m², total de área coberta de 52,02m², vaga de garagem descoberta c/ 10,35m², e área comum descoberta c/ 34,76m²),  1º andar, bloco 14, Cond. Ed. Pq. Princesa do Vale, Av. Padre José Maria Guimarães Alves, c/ vaga de garagem nº 138, Cad. Municipal SE – 21-02-04-035-425, CRI 62.135. (Alienado) (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA)  (Proc. 1002110-80.2020.8.26.0445) (R$ 152.302,34) PINDAMONHANGABA/SP"
Leilões Judiciais,Apartamento,"R$ 148.054,26",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2512879,"Apartamento 24 c/ área privativa 63,45m², dos quais 10,35m² correspondem a vaga de garagem 14 e área comum de 25,52m², totalizando 88,97m², 2º andar, Morada dos Nobres, Res. Vista Verde, R. Beatriz Gomes Mazella, 213, B. Cataguá, Cad. Mun. 2.1.210.016.021, CRI 112.304.(PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0015297-25.2017.8.26.0625) (R$ 148.054,26) TAUBATE/SP"
Leilões Judiciais,Chácara,"R$ 187.936,44",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512454,"Parte ideal de 7/18 sobre chácara c/ 6,72 hectares, na Faz. Palmeiras,Cad. Incra 950.033.258.555-5, CRI  17.924.  (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0002539-61.2013.8.26.0396) (R$ 187.936,44) NOVO HORIZONTE/SP"
Leilões Judiciais,Casa,"R$ 33.237,61",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512583,"Parte ideal de 50% sobre terreno c/ 180m², c/ casa, lote 05, quadra 159, Av. Mirandópolis, 478, Vila Peres, Cad. Mun. 1000805-02, CRI 3.483.(PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0004609-16.2007.8.26.0411) (R$ 55.396,03) PACAEMBU/SP"
Leilões Judiciais,Terreno,"R$ 77.425,39",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2512232,"Direitos possessórios sobre terreno c/ 500m², lote 02, quadra G, Rua 02, Lot. Villaggio Di San Gimignano, Cad. Municipal 67.017.0002, CRI 103.123. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0001798-87.2012.8.26.0450) (R$ 154.850,79) JUNDIAÍ/SP"
Leilões Judiciais,Casa,"R$ 89.107,81",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2511882,"Direitos aquisitivos sobre Casa c/ 108m², terreno c/ 275m², lote 51, quadra G, Lot. Triângulo, R. Maria Oscarina Rezende de Oliveira (antiga rua Dois), nº 294, Cad. Municipal SE-23-01-03-032-00, CRI 24.113. (Alienado) (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0007654-08.2016.8.26.0445) (R$ 148.513,02) PINDAMONHANGABA/SP"
Leilões Judiciais,Terreno,"R$ 24.580,17",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512661,"Terreno c/ 360m², lote 10, quadra 135, R. Paraíba c/ R. Minas Gerais, Jardim Marajá, CRI 11.075. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1001043-56.2018.8.26.0411) (R$ 30.725,23)(Obs.: Sobre a parte da cônjuge não incide desconto)Descrição completa: Conforme artigo 893 do CPC, lotes unificados terão preferência sobre os lotes desmembrados, assim, havendo lance no lote unificado, encerra-se a disputa nos lotes desmembrados. PACAEMBU/SP"
Leilões Judiciais,Terreno,"R$ 143.062,96",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512547,"Terreno c/ 136,97m², parte do lote 03, quadra 24, R. João Ferreira do Nascimento c/ Av. Pedro Madrid Sanches, Lot. Park Residencial Colinas, Cad. NE 21 06 24 03, CRI 69.739. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1007263-19.2020.8.26.0664) (R$ 143.062,96) VOTUPORANGA/SP"
Leilões Judiciais,Apartamento,"R$ 157.353,84",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2512125,"Direitos sobre o apartamento 103 e vaga de garagem 778 c/  71,20m² (área privativa de 38,93m² e área comum de 32,27m²), térreo, Bloco 15, Condomínio Parque Sicília, Avenida Adolpho Massaglia, 800, Cad. Municipal 13.13.40.5156.01.510.3.20, CRI 10.844. (Alienado) (Proc. 1001157-44.2020.8.26.0663) (R$ 157.353,84) VOTORANTIM/SP"
Leilões Judiciais,Casa,"R$ 157.353,84",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512625,"Direitos sobre casa c/ 40,28m² e terreno  c/172m², 01 casa, R. José Zaidel, 196, lote 05, Quadra F, Conj. Habitacional Planalto, Cad. Mun. 593600, CRI 6.125. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1500647-73.2018.8.26.0491) (R$ 157.353,84) RANCHARIA/SP"
Leilões Judiciais,Terreno,"R$ 177.758,23",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512624,"Parte ideal de 50% sobre terreno c/ 285m², R. Padre Paulo, lote 05, quadra 01, Vila Neuza, CRI 3.231. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1500596-96.2017.8.26.0491) (R$ 177.758,23) RANCHARIA/SP"
Leilões Judiciais,Casa,"R$ 65.070,51",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2511678,"Casa, terreno c/ 180m², parte do lote 10, quadra 21, R. Rondônia, 550, Jd. São Vicente de Paulo, Cad. Mun. 480420, CRI 12.564. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1002143-23.2020.8.26.0396) (R$ 130.141,02) NOVO HORIZONTE/SP"
Leilões Judiciais,Casa,"R$ 268.566,36",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2512129,"Parte ideal correspondente à 50% sobre casa,  terreno c/  276,84m², R. Natal, 13 c/ R. Aclimação, quadra L, Conj. Resid. Jd. Paulistano, B. de Água Vermelha, 2º CRI 12.037. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc.  0005105-60.2010.8.26.0663) (R$ 268.566,36)(Obs.: A casa  apresenta algumas trincas e goteiras.) SOROCABA/SP"
Leilões Judiciais,Casa,"R$ 129.286,07",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512807,"Casa c/ 45,60m², terreno c/ 120m², parte do lote 12, quadra 12, R. Sebastião da Silva Leite, 307,  Vila Jd. Aeroporto, CRI 1.137. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0004774-68.2019.8.26.0047) (R$ 129.286,07) ASSIS/SP"
Leilões Judiciais,Terreno,"R$ 75.686,59",http://www.carloferrarileiloes.com.br/externo/lote/detalhes/2510752,"Direitos sobre edificação c/ 41,82m²,  terreno c/ 126m², parte do lote 19, quadra 21, R. Rosângela Vieira Martins de Carvalho, 4-89, Jd. Yvone, Cad. Mun. 04/3041/19, 2º CRI 67.425. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 4000668-30.2013.8.26.0071) (R$ 94.608,25) BAURU/SP"
Leilões Judiciais,Apartamento,"R$ 150.347,39",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2511611,"Apartamento 01 c/ 70,24m² (área útil 59,14 e comum 11,09m²) e vaga de garagem, térreo, bloco 01, Conj. Res. Esplanada, Av. Gisele Constantino, 31, Jd. Clarice, Cad. Mun. 05.25.80.0015.01.001.1.00, 1º CRI 97.278. (Proc. 0002836-38.2016.8.26.0663) (R$ 214.781,99)(OBS.: O imóvel encontra-se fechado, sem nenhuma habitabilidade. VOTORANTIM/SP"
Leilões Judiciais,Chácara,"R$ 300.000,00",http://www.leiloesjudiciaismg.com.br/externo/lote/detalhes/2513657,"Parte ideal de 50% sobre chácara c/ 1,66 hectares, Estrada Barbosa Guisard, Km 52, B. Rio Preto de Cima, CRI 132. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0012808-79.2015.8.13.0517 - JE) (R$ 300.000,00) SANTO ANTONIO DO PINHAL/SP"
Leilões Judiciais,Casa,"R$ 110.578,60",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512253,"Parte ideal de 1/8 sobre casa e terreno c/ 504m², lote 03, quadra 87, R. Taquaritinga, 460 e 464, Lot. Jd. Nova Europa, Cad. Mun. 031.638.200, 3º CRI 118.011. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0001098-25.2003.8.26.0128) (R$ 110.578,60) CAMPINAS/SP"
Leilões Judiciais,Casa,"R$ 182.813,64",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512623,"Casa e edícula c/ 168,77m², terreno c/ 250m², lote 14, quadra H, R. José Eugênio da Silva, 215, Lot. Jd. América, Cad. Mun. 717-900, CRI 18.422. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1000841-96.2019.8.26.0491) (R$ 182.813,64)(Obs.: Edificações não averbada na matrícula imobiliária, não possui habite-se) RANCHARIA/SP"
Leilões Judiciais,Casa,"R$ 250.000,00",http://www.leiloesjudiciaismg.com.br/externo/lote/detalhes/2513668,"Parte ideal de 50% sobre casa, terreno c/ 540m², lote 12, quadra 08, Rua Garibaldi, 1.939, Jardim Aclimação, Cad. Mun. 9.368, 1º CRI 61.257. (Alienado) (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 06X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA). (Proc. 0078428-95.1999.8.13.0647) (R$ 250.000,00)Descrição completa: Conforme artigo 893 do CPC, lotes unificados terão preferência sobre os lotes desmembrados, assim, havendo lance no lote unificado, encerra-se a disputa nos lotes desmembrados RIBEIRÃO PRETO/SP"
Leilões Judiciais,Massa Falida,"R$ 139.218,82",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2511610,"Casa c/ 83,50m², terreno c/ 130m², parte do lote 12, quadra A, Rua João Antônio Ruggia, 299, Vila Independência, 1º CRI  15.359. (Massa Falida) (Proc. 0000385-70.1998.8.26.0663)  (R$ 198.884,04) PIRACICABA/SP"
Leilões Judiciais,Chácara,"R$ 346.766,82",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512453,"Parte ideal de sítio c/ 4,88 hectares (total 29,28 hectares), Quinhão B, na Faz. Ponte Alta, Estrada Municipal Novo Horizonte – Vale Formoso, CRI 18.586. (Efeitos  Suspensos)  (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0002504-67.2014.8.26.0396) (R$ 346.766,82)(Obs.: O imóvel encontra-se situado próximo a uma das estradas da cidade de Novo Horizonte, menos de 2.000 metros, Rodovia José Willibaldo de Freitas, SP-304, chegando por Irapuã/Sales, cercado por chácaras. Parte da topografia é mais plana. Mas em outras partes encontra-se uma topografia com maior declive.) NOVO HORIZONTE/SP"
Leilões Judiciais,Apartamento,"R$ 171.343,42",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2512124,"Direitos sobre o apartamento 306 e vaga de garagem descoberta 1.365 c/ 81,46m²  (área privativa de 45,60m², área comum de 35,86m²),  2º pav., Bloco 31, Cond. Parque Sicília, Av. Adolpho Massaglia, 800, Inscrição imobiliária nº 13.13.40.5156.03.130.6.20, CRI  11.503. (Alienado.) (Proc. 1000226-12.2018.8.26.0663) (R$ 171.343,42) VOTORANTIM/SP"
Leilões Judiciais,Chácara,"R$ 306.770,08",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512803,"Parte ideal de 50% sobre chácara c/ 8,81 hectares, terras de cultura, Sítio Califórnia, Gleba A, na Fazenda Pau Barbado, na Água do Barbado, acesso pela Rod. Miguel Jubran/SP-333, sentido Tarumã – Florínea, Km 435,  Cad. INCRA 809.098.019.003.8, NIRF: 0.722.698-5, CAR-SP 35161010130235, CRI 67.322 de Assis/SP. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1001974-79.2021.8.26.0047) (R$ 306.770,08)FLORINEA/SP"
Leilões Judiciais,Terreno,"R$ 167.844,09",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2512126,"Terreno c/ 1.012,50m², lote 07, quadra 29,  Rua 18, Rod. Raposo Tavares, Km 112,50m², Pq. Monte Bianco, B. do Barreiro, Cad. Municipal 223437022101001, 2º CRI 11.126 de Sorocaba/SP. (Proc. 0000965-94.2021.8.26.0663) (R$ 167.844,09) ARACOIABA DA SERRA/SP"
Leilões Judiciais,Apartamento,"R$ 181.360,39",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2511819,"Apartamento 108 c/ 89,45m² (área privativa 44,69 e comum 44,76m²) e vaga de garagem 318 c/ 11,50m², térreo, Bloco 06, Cond. Residencial Jeribá, Estrada do Limoeiro, 595, B. do Pedregulho, Cad. Mun. 44112.54.73.1013.06.008, CRI 80.162. (Alienado) (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0003522-37.2020.8.26.0292) (R$ 181.360,39) JACAREI/SP"
Leilões Judiciais,Casa,"R$ 104.034,77",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512550,"Casa, terreno c/ 181,61m², parte do lote 24, quadra 24 (Parte A), R. Dejayme Antônio de Oliveira, 1.702, esquina c/ R. Santa Adélia, Lot. Jd. Eldorado, CRI 28.589. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1003991-85.2019.8.26.0297) (R$ 104.034,77) JALES/SP"
Leilões Judiciais,Casa,"R$ 189.817,67",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512548,"Parte ideal de 50% sobre casa c/ 163,60m², terreno c/ 280m², lote 07, quadra 09, R. Deputado Castro de Carvalho, 167, Cad. 143.34.13.137, CRI 36.919 de Votuporanga/SP. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1005385-30.2018.8.26.0664) (R$ 189.817,67) ALVARES FLORENCE/SP"
Leilões Judiciais,Chácara,"R$ 285.976,49",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512717,"Chácara c/ 7,36 hectares, terras de pastagem, Sítio Santo Antônio ou Quinhão 08, desmembrado do Sítio Bela Vista, Bairros de Três Pontes e Almeidas, INCRA 630.055.040.428-7, CRI 23.340. (Proc. 1001018-75.2020.8.26.0022) (R$ 285.976,49) AMPARO/SP"
Leilões Judiciais,Massa Falida,"R$ 252.830,24",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2511609,"Casa, terreno c/ 154m², Travessa Padre Paiva, 107, Av. Mario Dedini, Vila Rezende, 1º CRI 8.268. (Consta Usufruto.) (MASSA FALIDA) (Proc. 0000385-70.1998.8.26.0663) (R$ 361.186,07) PIRACICABA/SP"
Leilões Judiciais,Apartamento,"R$ 179.027,58",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2511919,"Apartamento 28 c/ 62,77m² (área útil de 49,27m², área comum de 13,50m²), 3º pav. ou 2º andar, Bloco 01, Cond. Pq. Res. Vitória Regia II, Av. Parada Pinto, 3.420, 8º Subdistrito - Santana Cad. Municipal 071.431.1139-2, 3º CRI 59.939. (Proc. 0010554-64.2009.8.26.0297) (R$ 298.379,31) SÃO PAULO/SP"
Leilões Judiciais,Chácara,"R$ 304.894,03",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2512589,"Terreno c/ 2.470m², lote 15, quadra “J”, R. Juruna, Lot. Chácaras Reunidas Ygarapés, Cad. Mun. 332413213-1577-00000, CRI 31.926. (Proc. 0019249-17.2012.8.26.0292)(PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (R$ 304.894,03) R$ 243.915,21 JACAREI/SP"
Leilões Judiciais,Barracão,"R$ 145.901,94",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2511691,"Parte ideal de 50% sobre barracão, terreno c/ 247m², R. Maria Quitéria, 418 c/ Rua Alan Kardec, Cad. Mun. 375600, CRI 2.341. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30 MESES, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0003605-68.2002.8.26.0491) (R$ 243.169,91) RANCHARIA/SP"
Leilões Judiciais,Terreno,"R$ 196.210,86",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2511893,"Terrenos de diversas medidas,  lotes 33, 34, 35 e 36, quadra A, R. Projetada 01, Lot. Recanto dos Tucunarés, CRI 35.819, 35.820, 35.821, 35.822.  (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA)  (Proc. 0004451-92.2001.8.26.0306) (R$ 327.018,11)(Obs.: Imóveis devidamente regularizados e prontos para receber edificações. O loteamento é dividido ao meio pela rua Projetada 1, que na verdade é uma Avenida, pois contém duas pistas. Os lotes que ficam do lado de cima da avenida são denominados lotes secos, e os do lado de baixo, que fazem limite com o lago da represa de Promissão, são denominados lotes molhados. O lote em referência fica do lado de baixo da Avenida, portanto, fazem limite com a Área de Preservação Permanente, área verde limítrofe ao Lago. )  MENDONCA/SP"
Leilões Judiciais,Casa,"R$ 400.000,00",http://www.leiloesjudiciaismg.com.br/externo/lote/detalhes/2513669,"Parte ideal de 50% sobre casa, terreno c/ 375m², lote 02, quadra 07, R. Altino Arantes, 656, Vila Eugenia, Cad. Mun. 3.960, 1º CRI 4.796. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 06X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0078428-95.1999.8.13.0647) (R$ 400.000,00)Descrição completa: Conforme artigo 893 do CPC, lotes unificados terão preferência sobre os lotes desmembrados, assim, havendo lance no lote unificado, encerra-se a disputa nos lotes desmembrados RIBEIRÃO PRETO/SP"
Leilões Judiciais,Terreno,"R$ 264.335,70",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512252,"Edificação 02 pavs. coml/resid. c/ 168,20m², terreno c/ 125m², parte do lote K, quadra T, R. Joaquim Cardoso c/ R. Dr. Alberto de Medeiros, CRI 8.604. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0000710-20.2006.8.26.0128) (R$ 264.335,70) CARDOSO/SP"
Leilões Judiciais,Chácara,"R$ 199.400,55",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512804,"Parte ideal de 50% sobre chácara c/ 5,70 hectares, terrras de cultura, Sítio São Pedro, Gleba A, na Faz. Pau Barbado, acesso pela Rod. Miguel Jubran/SP-333, sentido Tarumã – Florínea, Km 435 , Cad. INCRA 627.070.000.345-0, NIRF: 5.190.639-2, CAR 3516101013056, CRI 65.398 de Assis/SP. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1001974-79.2021.8.26.0047) (R$ 199.400,55) FLORINEA/SP"
Leilões Judiciais,Sítio,"R$ 473.041,26",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512618,"Sítio c/ 12,10 hectares, terras de cultura, Sítio São Jorge, na Faz. Arary, confrontando c/ o Córrego do Varjão, Estrada Municipal Urânia a Santa Albertina, Cad. INCRA 618.047.010.944-0, CRI 4.077. (Proc. 1001026-86.2021.8.26.0646) (R$ 473.041,26) URANIA/SP"
Leilões Judiciais,Barracão,"R$ 525.228,60",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512451,"Barracão, terreno c/ 765,65m², lote A, quadra I, R. Olavo Bilac, Jardim Falcão, CRI 26.179 (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1500010-19.2018.8.26.0396) (R$ 525.228,60) NOVO HORIZONTE/SP"
Leilões Judiciais,Apartamento,"R$ 2.453.006,73",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2511880,"Edificação c/643,10m², c/ 21 apartamentos, R. Dr. Monteiro César, nº 165, Centro, Cad. Municipal NE11.13.11.024.000, CRI 21.301.  (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA)  (Proc. 1004254-66.2016.8.26.0445) (R$ 4.088.344,55) PINDAMONHANGABA/SP"
Leilões Judiciais,Loja,"R$ 20.775.000,00",http://www.danieloliveiraleiloes.com.br/externo/lote/detalhes/2512820,"Edificação comercial de 11 pavs. c/ 01 loja, 10 salões p/ escritório, apartamento p/ zelador e garagem, subsolo e ático c/ 4.185,04m², terreno c/ aprox. 622,82m², R. da Consolação, 753-757, B. Consolação, 7º Subdistrito, 5º CRI 6.684. (R$ 27.700.000,00) (Obs.: Trata-se de prédio localizado na região central, em uma das localizações mais bem servidas, valorizadas e privilegiadas da cidade de São Paulo/SP. O imóvel é um prédio monousuário, classificado como Urbano Comercial, mais precisamente corporativo, com 39 anos de idade.) SÃO PAULO/SP"
Leilões Judiciais,Barracão,"R$ 561.690,10",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512619,"Parte ideal de 50% sobre barracão e terreno c/ 700,90m², R. Maria Quitéria, 418 c/ R. Alan Kardec, Vila Yolanda, Quarteirão 7, Cad. Muni. 375.600 e 375.200-3, CRI 2.341 e 2.360. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc.  0000367-12.2000.8.26.0491) (R$ 561.690,10) RANCHARIA/SP"
Leilões Judiciais,Casa,"R$ 256.235,62",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512248,"Edificação e casa c/ 116,66m², terreno c/ 130m², R. Afonso Pena, 1061 e 1063, c/ R. Argante Betarello, Vl. Monteiro, Cad. Mun. 01111120122701, 1º CRI 35.538. (Usufruto Vitalício) (Proc. 0001399-63.2020.8.26.0196) (R$ 256.235,62) FRANCA/SP"
Leilões Judiciais,Chácara,"R$ 506.170,63",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2512811,"Parte ideal de 50% sobre chácara c/ 8,81 hectares, terras de cultura, Sítio Califórnia, Gleba A, na Fazenda Pau Barbado, na Água do Barbado, acesso pela Rod. Miguel Jubran/SP-333, sentido Tarumã – Florínea, Km 435,  Cad. INCRA 809.098.019.003.8, NIRF: 0.722.698-5, CAR-SP 35161010130235, CRI 67.322 de Assis/SP; Parte ideal de 50% sobre chácara c/ 5,70 hectares, terrras de cultura, Sítio São Pedro, Gleba A, na Faz. Pau Barbado, acesso pela Rod. Miguel Jubran/SP-333, sentido Tarumã – Florínea, Km 435 , Cad. INCRA 627.070.000.345-0, NIRF: 5.190.639-2, CAR 3516101013056, CRI 65.398 de Assis/SP. (Unificação dos lotes 02 e 03) (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 1001974-79.2021.8.26.0047) (R$ 506.170,63)FLORINEA/SP"
Leilões Judiciais,Casa,"R$ 455.493,00",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2511606,"Casa, terreno c/ aprox. 500m², lotes 45 e 46, quadra E, R. João Feliciani, 329, Jd. Paraíso, Cad. Municipal 02.55.74.0528.00.000.3.95 e 02.56.74.0528.00.000.3.95, CRI 7.749 e  7.750. (Proc. 1004852-69.2021.8.26.0663) (R$ 759.155,93) VOTORANTIM/SP"
Leilões Judiciais,Casa,"R$ 240.953,19",http://www.rigolonleiloes.com.br/externo/lote/detalhes/2511604,"Casa c/ 293,50m², terreno c/ 295m², lote 13, quadra 04, R. Guerche, nº 1528 (atual 4098), Vila Guerche, CRI 32.232.  (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA)  (Proc. 1000090-68.2018.8.26.0128)  (R$ 321.270,92) VOTUPORANGA/SP"
Leilões Judiciais,Galpão,"R$ 508.719,90",http://www.gilsonleiloes.com.br/externo/lote/detalhes/2513602,"Edificação coml./indl. de 02 pavs. c/ galpão, salão, escritório e edícula c/ 459,96m², terreno c/ 450m², lote 291, quadra 57, R. Antônio Bacchi, 1.365, Jd. Paulicéia, Setor 21, Distrito 01, Cad. Mun. 01.21.0057.0291.0000, CPD 40.474.3, 2º CRI 44.871. (PARCELAMENTO DA ARREMATAÇÃO EM ATÉ 30X, SENDO QUE 25% DO VALOR DA ARREMATAÇÃO DEVE SER PAGO À VISTA) (Proc. 0014497-78.2010.8.26.0451) (R$ 847.866,51)(Obs.: Averbado apenas a área construída de 213,73m².) PIRACICABA/SP"
